weight logl star1_rad star2_rad bin_period bin_inc bin_t0 bin_rv_com ext_f153m ext_alpha
9.073094673566110666e-286 -7.060648702939027999e+02 1.378025291841404254e+01 1.343230113548582239e+01 2.576126669000228020e+01 1.116653258807394451e+02 5.380148835082892765e+04 1.198746486704254721e+02 4.541354424112364008e+00 2.261193722140938167e+00
1.053040421660476668e-285 -7.059134169861333703e+02 1.490466774478236367e+01 8.860970923363524321e+00 2.485941766758707416e+01 9.760110833608419512e+01 5.380028944470934221e+04 1.658229726908876955e+02 4.272295171748999643e+00 2.260474050217523345e+00
3.610790605604650367e-285 -7.046786718530008784e+02 1.476294176106511813e+01 8.907166960244412124e+00 2.416925469223655654e+01 7.723494228384402049e+01 5.380154341208491678e+04 1.596824222352360323e+02 4.333275517219103534e+00 2.247459251482827103e+00
1.568328853106340439e-284 -7.032075028850115359e+02 1.633124047818129654e+01 1.049425958855077567e+01 2.552071817539895093e+01 7.953758168620366575e+01 5.380041019286875235e+04 1.172333533494773405e+02 4.473973059191195922e+00 2.266763435227056256e+00
1.567308037285445091e-284 -7.032056539909224284e+02 1.691040714456981675e+01 8.330786551416185404e+00 2.556366176150433489e+01 6.965493076964507679e+01 5.380147011036105687e+04 1.280762830898973448e+02 4.447104347896535970e+00 2.256583529786523989e+00
4.027613117284374380e-284 -7.022593395907935019e+02 1.429918278361932238e+01 1.091642673832121524e+01 2.581348037371094861e+01 9.954072460600853844e+01 5.380003776268981164e+04 1.494769040040388290e+02 4.456303430989768444e+00 2.244852964985846633e+00
4.803021005281266943e-284 -7.020807684166562694e+02 1.759644169581097728e+01 8.694501171347255308e+00 2.533723002204297714e+01 1.090249042104131547e+02 5.379960327453731588e+04 1.874834093611439698e+02 4.574506717197734496e+00 2.228343180056442385e+00
1.816520513353100656e-283 -7.007480055542969239e+02 1.343632985870824292e+01 1.204799087648826372e+01 2.550664843882651311e+01 6.691769704915977002e+01 5.379978132824620843e+04 1.795154703153609148e+02 4.430266100075053615e+00 2.268436646082201413e+00
4.925868431669291888e-283 -6.997479278293193374e+02 1.564523435125384410e+01 8.599698535104177921e+00 2.494209555103430276e+01 1.101540856022076582e+02 5.380213729339934798e+04 1.235892621794632191e+02 4.388607488893110364e+00 2.267043395102553038e+00
8.158383698459579382e-283 -6.992408823465150363e+02 1.654988612822399574e+01 1.111603956546101202e+01 2.484953169978937737e+01 7.403486508009318356e+01 5.380146431801492872e+04 1.575005986818792962e+02 4.528467359366459277e+00 2.255665524425926716e+00
8.180656658929001914e-283 -6.992356559961568792e+02 1.065024083257148568e+01 1.163236111740854284e+01 2.528681383227565860e+01 9.992675823758658282e+01 5.380028016170940828e+04 1.356077182330164703e+02 4.189995789428000883e+00 2.295049115496873515e+00
3.193736113089319062e-282 -6.978711518998998145e+02 1.504165694360244743e+01 1.164368602137693998e+01 2.555195608369217197e+01 1.155280438643615923e+02 5.379978819820528588e+04 1.764844953096835809e+02 4.514224185942152801e+00 2.251705044532186673e+00
3.738924375180269220e-282 -6.977110453568658386e+02 1.029868764421162375e+01 1.377977475101364391e+01 2.431264489084813363e+01 1.060189873168375811e+02 5.380143865737989836e+04 1.498140751607890024e+02 4.360758046194433746e+00 2.270705954022091966e+00
7.772576778201668926e-282 -6.969767415856200614e+02 1.437469203640350734e+01 1.477099372980079295e+01 2.588847723965697156e+01 8.354821069901895214e+01 5.379998792244203651e+04 1.522901181711652896e+02 4.600775641458847431e+00 2.230836525637944767e+00
9.454531402712433768e-282 -6.967783491866179020e+02 1.365966588655987302e+01 1.418127199656679238e+01 2.508245094121641117e+01 1.083491880306948048e+02 5.380158974441936152e+04 1.929518065835892742e+02 4.575343373453610418e+00 2.213916938702497728e+00
9.699232258707954373e-282 -6.967502965929180618e+02 1.535248083059737567e+01 1.375598964771332078e+01 2.597034259965364100e+01 1.176079735496900440e+02 5.379957774069363950e+04 1.305084068438481211e+02 4.671859036702027623e+00 2.175335611840157224e+00
2.858487355159855646e-281 -6.956669656455949280e+02 1.580547535754692490e+01 1.313937126096899988e+01 2.577272733653687453e+01 1.142459969386637795e+02 5.380127312705127406e+04 1.689105752737462467e+02 4.654331607583399588e+00 2.217261825724961000e+00
5.377728451071862952e-281 -6.950324921696911815e+02 1.776485286222843740e+01 8.594739669044145103e+00 2.458449659102614149e+01 1.131973804517894422e+02 5.380194765218945395e+04 1.016245995617166784e+02 4.549881256819467090e+00 2.220947599974054665e+00
6.844744650556214341e-280 -6.924861919871962073e+02 1.729804731623484670e+01 1.197381615086460371e+01 2.523760379022803235e+01 6.849982834693581424e+01 5.380005694590394705e+04 1.994072356774145760e+02 4.646022527716460182e+00 2.265501851368530328e+00
1.737271488328328383e-279 -6.915522722754272991e+02 1.541045486987693280e+01 1.343167087902905976e+01 2.468265675921051638e+01 6.643319105954073223e+01 5.380069101534981019e+04 1.730707192020307161e+02 4.610634105714059849e+00 2.198255523193298977e+00
2.040591625125371368e-279 -6.913888482695990660e+02 1.161185507633028813e+01 1.386043655019020804e+01 2.571423559431198669e+01 6.913683264863911404e+01 5.379952959382699191e+04 1.158536583214541906e+02 4.487746696488641440e+00 2.203546585105137456e+00
2.043139360985921757e-279 -6.913851005203227942e+02 1.496051631230555401e+01 1.155998375431151182e+01 2.551652009551410316e+01 8.346332620420405135e+01 5.379952807073476288e+04 1.603484422058982375e+02 4.456281068235677267e+00 2.212311054775637942e+00
3.514855689624440334e-279 -6.908400895788896605e+02 1.280395883953256053e+01 1.180036032900414611e+01 2.554152814363926183e+01 6.960755373765803711e+01 5.379950953520407347e+04 1.507009481749473423e+02 4.421433049346816802e+00 2.265316408107175938e+00
8.818144685126459601e-279 -6.899177765529949511e+02 1.588542935809602774e+01 1.062632904271144341e+01 2.423837995150072189e+01 1.074323745284361138e+02 5.380173547324726678e+04 1.952534345020443993e+02 4.488602388846294922e+00 2.228228744633855563e+00
1.301974826140816862e-278 -6.895256207458938889e+02 1.437055930807835225e+01 1.095174828545204093e+01 2.489344987324211189e+01 6.990934913612953494e+01 5.380060633430753660e+04 1.862010494220380679e+02 4.467135371660345022e+00 2.232945401426646992e+00
4.170044479597043929e-278 -6.883590762524081583e+02 1.629360005124813782e+01 1.123571965315051990e+01 2.467025786501110929e+01 1.128758433624844031e+02 5.380018659633077186e+04 1.418415277523883447e+02 4.550487094046722802e+00 2.189150577772618789e+00
4.361572723936151048e-278 -6.883116702459145699e+02 1.578540823798597259e+01 1.255854887188977287e+01 2.591038510465368461e+01 1.141662382910436406e+02 5.379939899186032562e+04 1.012785678373432177e+02 4.628702221955258267e+00 2.250649260390663819e+00
9.443060377376894903e-278 -6.875367228345949115e+02 1.247036362352690730e+01 1.305003483131200248e+01 2.485749399005355542e+01 7.062513871254593312e+01 5.380152781883184070e+04 1.728440195288592349e+02 4.437301925610268150e+00 2.248778443293941720e+00
1.118802759486448722e-277 -6.873646587129255749e+02 1.703799619920595632e+01 9.078085909806956622e+00 2.553529230022013863e+01 7.476066145842189314e+01 5.379963182199178846e+04 1.057540839942062973e+02 4.545745268041859077e+00 2.239419350990292656e+00
6.843545857949659462e-277 -6.855511118641414896e+02 1.605120639127902749e+01 1.473026088431820213e+01 2.471843192024987701e+01 1.116078500231676998e+02 5.380141307631957170e+04 1.344306514459661628e+02 4.716963741735279214e+00 2.200495354023618066e+00
8.210792548304664266e-277 -6.853664684084255896e+02 1.745462943114759824e+01 9.034503466434905761e+00 2.593718304197145486e+01 9.595224693169363661e+01 5.379906030274300429e+04 1.056525905824298377e+02 4.503352464507621278e+00 2.216251689906613365e+00
9.522178277443279469e-277 -6.852157942284520686e+02 1.548702607283125232e+01 1.134905967060220178e+01 2.599192096157918286e+01 1.051242408508479116e+02 5.380019079350974789e+04 1.818672876794721844e+02 4.499355970070681998e+00 2.243171851045523635e+00
1.000241633856743086e-276 -6.851640911640760123e+02 1.642395708827504563e+01 8.359795075273799725e+00 2.545694382027822300e+01 7.192517227887684328e+01 5.380147798515846080e+04 1.295123874463657785e+02 4.443243827891012465e+00 2.232812431834323430e+00
1.005919025411300062e-276 -6.851559311919448874e+02 1.623124170602766725e+01 1.219780774391267641e+01 2.488660203772461088e+01 1.163744516257846300e+02 5.380050754166103434e+04 1.036515910072270117e+02 4.613560543433762540e+00 2.220002149141655057e+00
3.520894219178455578e-276 -6.839006177718572417e+02 1.700095563166581769e+01 1.090166158139143171e+01 2.541036914534591773e+01 1.077918976603446453e+02 5.379980475114537694e+04 1.048236524014071165e+02 4.634396490844845395e+00 2.223413531894012252e+00
9.585446723761565101e-276 -6.828965867867844963e+02 1.337808746925827386e+01 1.176881216285526222e+01 2.486108062761455884e+01 8.095073761784850319e+01 5.380038610840887122e+04 1.405538945386950047e+02 4.434448161804255939e+00 2.230184737093622527e+00
1.480659779052731318e-275 -6.824592598906544936e+02 1.492536012097600207e+01 1.430518163738206638e+01 2.586293948752918581e+01 6.276578458943973260e+01 5.379973268338396156e+04 1.211773186310035015e+02 4.692733635352429822e+00 2.154815445253485784e+00
9.209748718625028201e-275 -6.806289851093918060e+02 1.523818622951509560e+01 1.428837375416927458e+01 2.478370572616810463e+01 7.715214664950842405e+01 5.380024775361231877e+04 1.171340275688088326e+02 4.567207341095403272e+00 2.278925582754202761e+00
2.064843091955820834e-274 -6.798191083437549196e+02 1.575855541306740193e+01 1.119640362119221422e+01 2.486278763843101558e+01 1.134753211282705081e+02 5.380192895128088276e+04 1.637650321939584046e+02 4.536133629498670494e+00 2.238297350222472559e+00
1.072017327791958827e-273 -6.781695352632588083e+02 1.723879022269095174e+01 1.287011255823063038e+01 2.516703872170596767e+01 1.102528188021728823e+02 5.380039080945772730e+04 1.736352106049430404e+02 4.724805401909287106e+00 2.211069365977602175e+00
1.101951298223846067e-273 -6.781394949739968752e+02 1.354982423142650561e+01 1.212524120525763038e+01 2.528476155306809048e+01 7.271701969161490808e+01 5.380148754293739330e+04 1.327238542462889370e+02 4.447305439257386972e+00 2.241899103842150964e+00
1.861256166010097306e-273 -6.776128258719184032e+02 1.584647864931017125e+01 1.324683343784689171e+01 2.555128634860811587e+01 1.111231768978774426e+02 5.380003176303392684e+04 1.794445848522364031e+02 4.599370865669579089e+00 2.231889956134453179e+00
3.719129011005788905e-273 -6.769180879857174205e+02 1.552125317364385282e+01 9.155198135688058514e+00 2.595975053858993675e+01 9.647338488293874548e+01 5.379993915523386386e+04 1.187750652965511478e+02 4.437655138127427179e+00 2.230315413495308263e+00
3.734638710325690700e-273 -6.769114264066922715e+02 1.544935895374483259e+01 1.298494211363205864e+01 2.542521773529020024e+01 1.070522743532722387e+02 5.380021426045597036e+04 1.726659062397384332e+02 4.588291357183097219e+00 2.288388456140071803e+00
1.613262958205379012e-272 -6.754457335866057974e+02 1.141838269310455267e+01 1.420785660630234659e+01 2.590816282989563391e+01 1.039918060125194330e+02 5.379893022877817566e+04 1.266607983840947327e+02 4.376264227843662091e+00 2.261120638777876390e+00
5.246835266046306275e-272 -6.742638673083924914e+02 1.785995026727287893e+01 8.228530316117893761e+00 2.545473114382970792e+01 1.086308374441366453e+02 5.380145256619118300e+04 1.052137778107840660e+02 4.525344051849890192e+00 2.221567278188660399e+00
1.189222376644735724e-271 -6.734431076752559875e+02 1.572678270764391684e+01 1.239112768386032393e+01 2.587698124253399001e+01 7.356911389854722927e+01 5.380037464516735781e+04 1.631453833342208384e+02 4.603220305123406852e+00 2.198927292607484762e+00
1.630188730175454063e-271 -6.731252115102739708e+02 1.006245594406153110e+01 1.313193493071402074e+01 2.597413335572791837e+01 8.683166386223830102e+01 5.379972254257302848e+04 1.730622949750050452e+02 4.308080644386964586e+00 2.240596482461830519e+00
1.694203004253811154e-271 -6.730841948775018864e+02 1.279148986815103939e+01 1.479354206011032069e+01 2.586744186171974391e+01 9.214348958251403587e+01 5.379983724136947421e+04 1.354385110771065968e+02 4.524072293955639701e+00 2.244546451012099819e+00
1.946062100113600782e-271 -6.729430994088471607e+02 1.602670867909365882e+01 9.374104013794594792e+00 2.408984410324887904e+01 1.086153701602849679e+02 5.380174591929750750e+04 1.290692950309163791e+02 4.462921568854513410e+00 2.274226466142885261e+00
2.584746838696194058e-271 -6.726567797353495735e+02 1.111820570118171148e+01 1.167998017545604306e+01 2.581941714467627946e+01 8.172468905706460873e+01 5.379955431043625140e+04 1.027056356623525915e+02 4.244793559300243935e+00 2.256375560229813004e+00
4.286228674919469021e-271 -6.721485000542213584e+02 1.352454212724671301e+01 1.370450520543174022e+01 2.487173377688377229e+01 6.499521662747963546e+01 5.380045581218564621e+04 1.120187174658878462e+02 4.559091960845980118e+00 2.205376113211877875e+00
3.809340335103808522e-270 -6.699613661770242743e+02 1.632939091978631296e+01 8.943806328205013756e+00 2.513346562005432361e+01 8.038427894097308979e+01 5.380006782195934647e+04 1.566898285423634718e+02 4.346634881856421551e+00 2.286624308027215058e+00
5.930282288323678943e-270 -6.695162503954758222e+02 1.421703620034537963e+01 1.239799897817592900e+01 2.509263882424962588e+01 1.074506318309137356e+02 5.380050605162038119e+04 1.856806781206160508e+02 4.539792256033617690e+00 2.238815266919140790e+00
8.530425572532852561e-270 -6.691501829592506283e+02 1.219022970545492512e+01 1.074515743991680594e+01 2.567089982939683424e+01 9.865302167316018256e+01 5.379950564896065043e+04 1.574673676964019933e+02 4.279771876411133213e+00 2.248642860296208301e+00
1.008811327367712274e-269 -6.689799643836237237e+02 1.695369617360141135e+01 9.054799140730082740e+00 2.497387284703572519e+01 1.068131379805718382e+02 5.380007453804535908e+04 1.738902012086941795e+02 4.542040848348786852e+00 2.243389153767896271e+00
1.408268043572338036e-269 -6.686438765063128358e+02 1.633098998715681205e+01 1.399500934184975875e+01 2.446968139419656296e+01 6.980560162644145805e+01 5.380069260115930956e+04 1.298008962154557935e+02 4.693605372241111517e+00 2.244203256051855444e+00
1.645601947195957345e-269 -6.684856308751556071e+02 1.553252615888655797e+01 8.208929243171908752e+00 2.538449225520171026e+01 1.038143208458710660e+02 5.379986368925739225e+04 1.888529993606885569e+02 4.379261615035283661e+00 2.191149882921149317e+00
3.473030799075400095e-269 -6.677362094759157571e+02 1.637520501820763741e+01 1.168366959527952531e+01 2.488934704752829674e+01 9.819073317500462394e+01 5.380019253241636761e+04 1.799442444520378217e+02 4.546618481237249654e+00 2.242321767953526557e+00
8.266285267575906344e-269 -6.668665518913339838e+02 1.139402427290026765e+01 1.432116364212182447e+01 2.433635122431423881e+01 7.358860209684540621e+01 5.380198638999157265e+04 1.804699971069287301e+02 4.441677060048982106e+00 2.256439476610541117e+00
1.540790473287806899e-268 -6.662413564457137909e+02 1.641906361652121404e+01 1.312494071488678671e+01 2.504387818810859301e+01 6.614773372451384148e+01 5.379981491122730949e+04 1.134221178024588994e+02 4.644933122402811421e+00 2.280692879718738020e+00
2.710061769468186294e-268 -6.656741805969980987e+02 1.725926798822378672e+01 8.291567787598713934e+00 2.448737371762665305e+01 1.116186462845178227e+02 5.380080776016869640e+04 1.524218425960766581e+02 4.475869886732882996e+00 2.258771432813747815e+00
2.887805970996310432e-268 -6.656081549905760539e+02 1.704447467894980051e+01 8.407048667766398253e+00 2.517417072485562457e+01 9.411829196442023715e+01 5.380000039871899935e+04 1.754177277719367112e+02 4.390779927684861583e+00 2.231073103200670094e+00
7.031952232363172245e-268 -6.647156876573267255e+02 1.392392528098042703e+01 9.657939702518913094e+00 2.530139154722178318e+01 7.921591782105021196e+01 5.380011689697073598e+04 1.919925511478227804e+02 4.315412264539618903e+00 2.226061475701990755e+00
1.025524105566388107e-267 -6.643358631273841866e+02 1.425147231611835608e+01 9.833221936089090676e+00 2.578087757630074606e+01 9.767056015487874276e+01 5.379949759526197886e+04 1.766520319296042771e+02 4.327571246258863802e+00 2.217290394615927251e+00
1.433714742595249858e-267 -6.639982981336793273e+02 1.158698662103699739e+01 1.492985390669934809e+01 2.546251672671442279e+01 7.010523264143554911e+01 5.380169175155532866e+04 1.651724344025255391e+02 4.512648370917565543e+00 2.235800454899584011e+00
2.722179325325783064e-267 -6.633546341497508365e+02 1.560032325084549498e+01 1.236147971138183621e+01 2.565419695094013264e+01 7.820303264400233445e+01 5.379917831053264672e+04 1.547333818302939790e+02 4.561759266836938664e+00 2.238145282700531258e+00
3.222318498371092092e-267 -6.631834658007888947e+02 1.499411940329689052e+01 1.305241072509401157e+01 2.427814111957123089e+01 1.116640557865117245e+02 5.380066006677160476e+04 1.168952257154418817e+02 4.545269998380161880e+00 2.213354429721777983e+00
4.450139819991129036e-267 -6.628581314158902842e+02 1.725214396463326949e+01 1.221315852492424092e+01 2.491910667194021656e+01 1.081838167492043112e+02 5.380058226619260677e+04 1.843160402025533813e+02 4.694244608962374166e+00 2.201146629875526894e+00
5.031780501119040471e-267 -6.627327930339552040e+02 1.755604145455184195e+01 1.285228107952363885e+01 2.487534820742306962e+01 1.194203846168736334e+02 5.380179839899846411e+04 1.439673554415612671e+02 4.754429096455892179e+00 2.169525475643081958e+00
7.236901455265525749e-267 -6.623668737927997654e+02 1.013585376816307893e+01 1.495971411692361208e+01 2.533633113337106124e+01 1.061180476489984414e+02 5.380001142230816185e+04 1.827679339593786949e+02 4.490032760156559277e+00 2.177557744722806277e+00
3.673123725325757515e-266 -6.607399393874459292e+02 1.517919018502113992e+01 8.918175391355429582e+00 2.480166723264380835e+01 7.796126251233400239e+01 5.380057629916466249e+04 1.815120180206284886e+02 4.395040915791922131e+00 2.270618899515285616e+00
4.822393872215383976e-266 -6.604652113800461848e+02 1.598671757264176030e+01 9.105067061934903450e+00 2.556911111032404449e+01 7.052485491666024586e+01 5.380212880258958467e+04 1.859857455859027766e+02 4.428802428648890732e+00 2.266236536203287244e+00
9.716972617656326833e-266 -6.597621077279334258e+02 1.523280545859115165e+01 8.318427061843109982e+00 2.507195950035916709e+01 9.552811809579348790e+01 5.379985450503342145e+04 1.630344662494616159e+02 4.286172568416430018e+00 2.235906970167500951e+00
2.800133768835226074e-265 -6.587012295551854777e+02 1.756426845734025477e+01 1.013150337744696117e+01 2.527152128293635514e+01 9.920627610634898019e+01 5.379976660070410435e+04 1.604130436819640408e+02 4.545481131825598098e+00 2.263952496986775476e+00
6.564765367687229297e-265 -6.578466799785734338e+02 1.696714349487942641e+01 1.300928354010368260e+01 2.591985992135103345e+01 8.229437376943582194e+01 5.379976606145503320e+04 1.436230202416162456e+02 4.642311443652435976e+00 2.214932651850104683e+00
4.296746395764970866e-264 -6.559654535686693180e+02 1.376931833084367973e+01 1.291908622512710636e+01 2.416983339677788933e+01 6.631070826282424946e+01 5.380067332816171256e+04 1.751507400207924263e+02 4.506466684507137721e+00 2.211762513637975935e+00
3.564327557907171774e-263 -6.538472511470546351e+02 1.512194568906555503e+01 1.450992958044727565e+01 2.525946977755191014e+01 7.150650851943143493e+01 5.380031945139968593e+04 1.112601320432055871e+02 4.614842014797942760e+00 2.216466072576953827e+00
6.677240515235362601e-263 -6.532170217541423654e+02 1.649207746947666919e+01 1.113422063193600131e+01 2.525191202774801269e+01 1.107156280150594512e+02 5.380163388272099110e+04 1.163316412844410053e+02 4.588500468158132506e+00 2.210884806773445010e+00
1.671630565548487723e-262 -6.522968419301979566e+02 1.544802962870899421e+01 1.116961198848951220e+01 2.439619391384129443e+01 7.581566266306157331e+01 5.380154178237280576e+04 1.209549017167249190e+02 4.503687519534197214e+00 2.232987036893710364e+00
2.111231706328557236e-262 -6.520608699425782788e+02 1.240499171692414393e+01 1.312062910030497775e+01 2.559253367889709807e+01 6.770200666431269099e+01 5.380008863717006898e+04 1.279634601041647528e+02 4.428522975328323064e+00 2.289462528618536385e+00
4.394754632479364557e-262 -6.513252297660360455e+02 1.815563666527339137e+01 1.082145601499743037e+01 2.558481552867721120e+01 6.572538434170901667e+01 5.379960978057115426e+04 1.245172056536026730e+02 4.701600898044503651e+00 2.215789831598580228e+00
1.445192833986411366e-261 -6.501323136120469144e+02 1.692399230290653378e+01 8.798838481292284186e+00 2.468182761884451537e+01 7.111274634552466978e+01 5.380198571828100103e+04 1.616569541144374966e+02 4.494836608980673276e+00 2.232112842784596651e+00
1.598820484729274361e-261 -6.500287902134950855e+02 1.515775785859353064e+01 1.195711639989313468e+01 2.514010979969096837e+01 1.044757299821557837e+02 5.380068099185691972e+04 1.878910208276711273e+02 4.499986404598852907e+00 2.253689574288419095e+00
2.049591713027395448e-261 -6.497779157648957380e+02 1.772965913161202778e+01 1.150716821692487457e+01 2.557785283667548981e+01 6.765381772291279106e+01 5.380216562206472736e+04 1.013449205777128554e+02 4.680220170474366448e+00 2.203016369767579974e+00
2.172669714953724159e-261 -6.497170996790705431e+02 1.729137824399201762e+01 1.127511581043213518e+01 2.523101038072933378e+01 8.119202690131162115e+01 5.379991194334309694e+04 1.326746618398721580e+02 4.533694072532346020e+00 2.247838546689890027e+00
3.542271953494262535e-261 -6.492257880577774358e+02 1.191927331199563511e+01 1.470336444955773914e+01 2.440299894192898122e+01 1.111599194377881190e+02 5.380171889907238074e+04 1.120793971591123181e+02 4.520174287759577858e+00 2.247506268637091686e+00
6.301080302861121653e-261 -6.486473352784915960e+02 1.484372600523787433e+01 9.764426528812318651e+00 2.546171196241974499e+01 9.873468968830378856e+01 5.379973446394492930e+04 1.173376005099789268e+02 4.388933337908410337e+00 2.175294853677702367e+00
1.166742740666397269e-260 -6.480287553968523753e+02 1.698633223470648801e+01 1.336285834017520813e+01 2.486694188742407619e+01 1.048771956304866961e+02 5.380065733924559754e+04 1.373554350028425404e+02 4.652242048103979677e+00 2.200939654600433393e+00
1.698275998126039390e-260 -6.476508576630927791e+02 1.669948902298151694e+01 1.367911338610900174e+01 2.553698179274698887e+01 1.029767587763290919e+02 5.379938476071575133e+04 1.522805410329504241e+02 4.654378504827666241e+00 2.224719308502193460e+00
2.278986004347882176e-260 -6.473542406717319864e+02 1.593056475227332314e+01 8.252270823511944187e+00 2.550503102960868773e+01 1.126425819010486578e+02 5.379976648737829964e+04 1.360116721702131315e+02 4.421732183027671681e+00 2.269373570068297763e+00
2.890873266132838321e-260 -6.471139126561464536e+02 1.230342406079201112e+01 1.483331350979011276e+01 2.579596136255320360e+01 9.867912836890330652e+01 5.380011484510110313e+04 1.701357969976750724e+02 4.503432125268663988e+00 2.184797392687310769e+00
3.018224458061133505e-260 -6.470683025501441534e+02 1.486110448807660234e+01 9.240806204127828494e+00 2.509849550776020877e+01 1.025231495040050760e+02 5.379993889929921716e+04 1.074528903735597112e+02 4.333945833047973650e+00 2.223688575406265411e+00
1.165256925841370903e-259 -6.457149445879393852e+02 1.269932190108629833e+01 1.400095934888549110e+01 2.490406384136713314e+01 7.154333942461165918e+01 5.380037418327369232e+04 1.740864203893584659e+02 4.463862202396307488e+00 2.231235941902344866e+00
1.284523878960260027e-259 -6.456149980603682934e+02 1.354125879131099630e+01 1.275361996331769987e+01 2.570553893562644987e+01 7.746756318977396916e+01 5.380001534030461335e+04 1.852235992474588215e+02 4.421931510220087347e+00 2.248891724769666034e+00
1.749223735119740237e-259 -6.453037140782520282e+02 1.646348209925777439e+01 9.159685644807089133e+00 2.417914431772184258e+01 1.063547774742478680e+02 5.380141543605859624e+04 1.566991924036184969e+02 4.454482168538333120e+00 2.228397669603052300e+00
1.987787070425760288e-259 -6.451733641927789904e+02 1.407256430876263664e+01 9.321832727726169665e+00 2.529466336470170518e+01 7.748618519559343554e+01 5.380011648865067400e+04 1.088690815803263519e+02 4.354411532663458928e+00 2.243459374874404055e+00
2.276148451655694153e-259 -6.450354014489033716e+02 1.476343517279038942e+01 8.240687717863114159e+00 2.563130992350048842e+01 8.744653857835973554e+01 5.379952209733439668e+04 1.689195087058697595e+02 4.284055928888294673e+00 2.219267158574564469e+00
1.115475672295252790e-258 -6.434435201689881296e+02 1.428114970993722999e+01 1.238552435400631069e+01 2.593908969320948188e+01 1.007505931654921909e+02 5.379987070973755181e+04 1.590003737893519542e+02 4.450921433330180754e+00 2.221989411325181241e+00
3.360544688134470422e-258 -6.423381980244505485e+02 1.768293148704755069e+01 9.150874131272672685e+00 2.530186304928887253e+01 1.105264590234170186e+02 5.380161338375690684e+04 1.644295856959146533e+02 4.535466651513288205e+00 2.237057445416974044e+00
7.908839821664563444e-258 -6.414798199961850287e+02 1.485537566112693320e+01 1.069831132378739014e+01 2.587372238067276697e+01 6.705347463626671356e+01 5.379910586917409819e+04 1.418896361089123843e+02 4.478644658768172526e+00 2.222662423974021806e+00
1.592095312697169491e-257 -6.407776650464423938e+02 1.750476757043042753e+01 1.137307149012898932e+01 2.450174508505446269e+01 1.139126075973782264e+02 5.380054868568972597e+04 1.608351494452519432e+02 4.673072741162633825e+00 2.230605813825357497e+00
2.632697396086168382e-257 -6.402722070553741105e+02 1.563701346177175822e+01 1.188461861537698638e+01 2.566108706442759413e+01 9.941284578197532085e+01 5.379963930684873048e+04 1.084119323547108849e+02 4.504510254103267997e+00 2.183988389848961376e+00
3.728664661893168056e-257 -6.399216658317909605e+02 1.387003166578269031e+01 1.429474599357513753e+01 2.567126341281964486e+01 8.561870645401015167e+01 5.379989456009509013e+04 1.282061277694822081e+02 4.524515036803764545e+00 2.211931875520527058e+00
4.809658215337777210e-257 -6.396645899773664041e+02 1.412975954262781642e+01 1.481897060016781964e+01 2.441359334308540241e+01 6.856444733522037893e+01 5.380133352421771269e+04 1.236083378564626400e+02 4.626618866224164073e+00 2.214373462299955797e+00
1.272342527111232934e-256 -6.386892711978749730e+02 1.607773066236951465e+01 1.012442853449837621e+01 2.596990827700746607e+01 1.059047918923591141e+02 5.379992379185182654e+04 1.935353464733917406e+02 4.529117085874660553e+00 2.242606818141319014e+00
3.806823406892059261e-256 -6.375908358189603860e+02 1.247994538839601297e+01 1.247081809492608251e+01 2.480034053283103646e+01 7.888644888772981290e+01 5.380004252020077547e+04 1.642415096541105584e+02 4.422985761076284383e+00 2.236094375011115964e+00
4.580079259828888152e-256 -6.374034146052472352e+02 1.808387477492797402e+01 9.737044215083608734e+00 2.591123926664736743e+01 7.211946435751792706e+01 5.379919132981279108e+04 1.654415974527052242e+02 4.537213689418965856e+00 2.240890006638634357e+00
1.701368420095260619e-255 -6.360886129356105130e+02 1.314575774530527497e+01 1.107557122166977948e+01 2.571666197668888287e+01 7.871735852372982833e+01 5.379933330305944401e+04 1.728541008873067995e+02 4.289687869890736138e+00 2.271830634304259355e+00
2.713546991437833906e-255 -6.356192891838496735e+02 1.423494520383338013e+01 1.149942003560512660e+01 2.496003337457937477e+01 7.208765262872107371e+01 5.380039371040880360e+04 1.998773660462969133e+02 4.495271698419256445e+00 2.187301417388376468e+00
4.198985997128797705e-255 -6.351802027489834472e+02 1.534299319930832439e+01 1.255502518322751726e+01 2.589904659621970140e+01 1.091475559726334268e+02 5.380025046435432159e+04 1.090126446267433806e+02 4.591298311218996453e+00 2.224810337582780129e+00
6.349560579651519807e-255 -6.347641602054137593e+02 1.636478187649006699e+01 1.321547870718775641e+01 2.511056445220542699e+01 7.303925083638675630e+01 5.380068461549789936e+04 1.581985050225043494e+02 4.637343208007112416e+00 2.194448358195673077e+00
9.201497853026685084e-255 -6.343906795349545291e+02 1.406853091457707805e+01 1.460799258266450806e+01 2.543160837769175586e+01 1.065208989258063497e+02 5.379939849107289047e+04 1.187427055006433676e+02 4.535286773056565579e+00 2.244562713142963517e+00
8.155915850738210400e-254 -6.322062171876831371e+02 1.808890365567323144e+01 8.559711593164966104e+00 2.590413640964144548e+01 9.265949182828595099e+01 5.379912040325607813e+04 1.351011048432490043e+02 4.483623215070739576e+00 2.231331228447845483e+00
1.064452909537064153e-253 -6.319374146626737456e+02 1.481485437866271582e+01 1.061039068543037089e+01 2.441318466561259726e+01 7.530318438451847385e+01 5.380133106442764984e+04 1.327907938137357746e+02 4.425171934059119572e+00 2.246016121607532501e+00
